timestamp,date,Variable borrow rate
1689989195000,2023-07-22T01:26:35.000Z,3.329382502556041
1690067639000,2023-07-22T23:13:59.000Z,3.35505087171231
1690146179000,2023-07-23T21:02:59.000Z,3.359830979795319
1690224107000,2023-07-24T18:41:47.000Z,3.384336314429492
1690301831000,2023-07-25T16:17:11.000Z,3.4043028791642973
1690378691000,2023-07-26T13:38:11.000Z,3.478161749056619
1690456115000,2023-07-27T11:08:35.000Z,3.4914527532343524
1690534595000,2023-07-28T08:56:35.000Z,3.4654514445540836
1690612235000,2023-07-29T06:30:35.000Z,3.4697076142996544
1690689227000,2023-07-30T03:53:47.000Z,3.4620321882232603
1690767275000,2023-07-31T01:34:35.000Z,21.40577058079356
1690844651000,2023-07-31T23:04:11.000Z,18.922365834191975
1690922735000,2023-08-01T20:45:35.000Z,5.223199991800858
1691000987000,2023-08-02T18:29:47.000Z,8.511894928763766
1691077907000,2023-08-03T15:51:47.000Z,13.564735871667166
1691155739000,2023-08-04T13:28:59.000Z,6.6167922378452
1691234219000,2023-08-05T11:16:59.000Z,8.371549236874857
1691311211000,2023-08-06T08:40:11.000Z,3.606964594673919
1691389055000,2023-08-07T06:17:35.000Z,4.25836515390418
1691467139000,2023-08-08T03:58:59.000Z,7.116131328001193
1691544851000,2023-08-09T01:34:11.000Z,7.350209784549758
1691623211000,2023-08-09T23:20:11.000Z,10.820540758658128
1691700287000,2023-08-10T20:44:47.000Z,9.100114378903205
1691780723000,2023-08-11T19:05:23.000Z,13.663951407923577
1691855903000,2023-08-12T15:58:23.000Z,7.324268911892935
1691933207000,2023-08-13T13:26:47.000Z,5.1129410935085025
1692011075000,2023-08-14T11:04:35.000Z,9.138364546769312
1692089279000,2023-08-15T08:47:59.000Z,7.078007752826051
1692167123000,2023-08-16T06:25:23.000Z,3.4609222247501883
1692245771000,2023-08-17T04:16:11.000Z,4.107086256284739
1692322331000,2023-08-18T01:32:11.000Z,5.649950233227537
1692403091000,2023-08-18T23:58:11.000Z,3.378948785113722
1692478343000,2023-08-19T20:52:23.000Z,3.357223226904517
1692556091000,2023-08-20T18:28:11.000Z,3.4982559046776345
1692633371000,2023-08-21T15:56:11.000Z,3.393688450072415
1692711383000,2023-08-22T13:36:23.000Z,3.3668235089500906
1692788903000,2023-08-23T11:08:23.000Z,3.1813119774577756
1692867083000,2023-08-24T08:51:23.000Z,3.215423986935281
1692944231000,2023-08-25T06:17:11.000Z,3.2734718221917034
1693022435000,2023-08-26T04:00:35.000Z,3.3414195155515642
1693103195000,2023-08-27T02:26:35.000Z,3.3649047354350348
1693178063000,2023-08-27T23:14:23.000Z,3.4314987406399076
1693255979000,2023-08-28T20:52:59.000Z,3.487830942793462
1693332887000,2023-08-29T18:14:47.000Z,6.686691811154749
1693411511000,2023-08-30T16:05:11.000Z,3.9405591459638227
1693489727000,2023-08-31T13:48:47.000Z,3.4929698666961637
1693566599000,2023-09-01T11:09:59.000Z,3.4632545743151772
1693643987000,2023-09-02T08:39:47.000Z,3.385445699707783
1693721735000,2023-09-03T06:15:35.000Z,3.371357817702005
1693799423000,2023-09-04T03:50:23.000Z,3.4735101382220974
1693878119000,2023-09-05T01:41:59.000Z,3.4668951204692324
1693956107000,2023-09-05T23:21:47.000Z,9.22694149490574
1694036051000,2023-09-06T21:34:11.000Z,3.481703229974413
1694112623000,2023-09-07T18:50:23.000Z,3.442908558931885
1694188211000,2023-09-08T15:50:11.000Z,3.483524467003842
1694268311000,2023-09-09T14:05:11.000Z,3.4730111708731806
1694344355000,2023-09-10T11:12:35.000Z,3.4359988462273394
1694423423000,2023-09-11T09:10:23.000Z,3.499200584134143
1694500595000,2023-09-12T06:36:35.000Z,3.4838468822139776
1694577755000,2023-09-13T04:02:35.000Z,7.940501652918694
1694655035000,2023-09-14T01:30:35.000Z,5.786973237127444
1694733851000,2023-09-14T23:24:11.000Z,3.484268860532987
1694812139000,2023-09-15T21:08:59.000Z,3.4996584779006734
1694890799000,2023-09-16T18:59:59.000Z,4.124772083902406
1694966999000,2023-09-17T16:09:59.000Z,3.4980340243424703
1695044315000,2023-09-18T13:38:35.000Z,3.4949623379531296
1695122759000,2023-09-19T11:25:59.000Z,3.485303319187733
1695199883000,2023-09-20T08:51:23.000Z,8.892182846338441
1695277691000,2023-09-21T06:28:11.000Z,3.864592656901231
1695355535000,2023-09-22T04:05:35.000Z,3.4629605219681547
1695433199000,2023-09-23T01:39:59.000Z,5.6065054108989125
1695511595000,2023-09-23T23:26:35.000Z,6.018213700575374
1695588911000,2023-09-24T20:55:11.000Z,3.4994032541253057
1695665651000,2023-09-25T18:14:11.000Z,4.058801660916561
1695743735000,2023-09-26T15:55:35.000Z,3.641141352510846
1695821255000,2023-09-27T13:27:35.000Z,4.089534779911881
1695899291000,2023-09-28T11:08:11.000Z,4.570268560296354
1695978131000,2023-09-29T09:02:11.000Z,5.527133147029827
1696055843000,2023-09-30T06:37:23.000Z,4.934720043880222
1696135571000,2023-10-01T04:46:11.000Z,4.420298351057468
1696210619000,2023-10-02T01:36:59.000Z,3.369662665952776
1696287887000,2023-10-02T23:04:47.000Z,3.4876167460162093
1696365575000,2023-10-03T20:39:35.000Z,3.4635994777660155
1696443839000,2023-10-04T18:23:59.000Z,3.420043558017998
1696521755000,2023-10-05T16:02:35.000Z,6.284026647167146
1696599527000,2023-10-06T13:38:47.000Z,6.024074854254537
1696676927000,2023-10-07T11:08:47.000Z,4.433234153913368
1696754759000,2023-10-08T08:45:59.000Z,4.128006609322643
1696832243000,2023-10-09T06:17:23.000Z,3.4634962960447337
1696909871000,2023-10-10T03:51:11.000Z,4.00896998071202
1696989155000,2023-10-11T01:52:35.000Z,4.045117531294316
1697065775000,2023-10-11T23:09:35.000Z,7.669883986908384
Data provided by Aavescan Pro. Visit https://pro.aavescan.com to fetch up to 2 years of historical daily rates.
