,id,owner,pool,token0,token1,tickLower,tickUpper,liquidity,collectedFeesToken0,collectedFeesToken1,transaction,feeGrowthInside0LastX128,feeGrowthInside1LastX128
35,562848,0xbc8ec3182e5243681a848d2a0fbf10df8ebfe230,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201880'},{'tickIdx': '203180'},23664012887701358,0,0,{'id': '0xdb82fcf645636df3cd760d0907e7d4e04e79cdb0ff2cb7a52bb3c3b640b9dd32'},115792089237316195423570985008687907853269984373748878437832101918269315556550,115792089237316195423570985008687907584792700365545187435911793457954867765250
36,556231,0xccbabe3ee77c0f8999873ebbd954575e42b14791,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200980'},{'tickIdx': '203610'},23662590712819913,0,0,{'id': '0xd5a5b2b643786fb2fc1ac2af5ee184777bfbe9de2e02ae4f536b852fc7457569'},886189224726735041287999720838812,629090014195858933469952868520471009948231
37,148996,0xd1fc7a9286ed7a2d38fd53b2c090bf422fb10b70,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '190620'},{'tickIdx': '191820'},23646556572807440,0,0,{'id': '0xe57b7924365fae3dc4c755f6f43017172e2192dc3e34b1aea2ada4f0156e656a'},115792089237316195423570985008687907853269984045861132530607989008664455887529,115792089237316195423570985008687907611059399991842343011864584685710877679367
38,297865,0x10d9320a7bea0d34a557cbc6145d2eada7ecb3cd,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200160'},{'tickIdx': '206460'},23386483126361107,0,0,{'id': '0x29e09f626612c74293949676d8f276df0f00cd3a6c2a23ff80aa503280834f0e'},588722545815975367907266552905096,384495284887011184369682926769739861915077
39,551711,0x6ff8e40f2726ac297e62f81b3a2e80ec65a8c6ea,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200740'},{'tickIdx': '201440'},23107458807593239,0,0,{'id': '0x60d61a17f61a10566127058317de102e7a0636c827df8a0fab5767eb105cb300'},826344945477381984776132315540445,587594346179920690464046342211177756448382
40,407838,0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '193640'},{'tickIdx': '205020'},23096167522516331,0,0,{'id': '0x47639e5c0c6da2a0191f35bb47d9e577f2573fe0feefe951322bd3caf431f1e3'},188588124409751721471126907554583,92077351199242361688726692137407512809303
41,403576,0xb1c859de94f6038771a8204c3e8b48ac203879fc,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '198120'},{'tickIdx': '207240'},22894220680805662,0,0,{'id': '0x1a4b89470f4f4de99e60ca091591bbc2c463aac7f81d91a2246a11a75de66a6a'},1382894113784534456163015186434229,844597177246498415305843205276957866467535
42,489021,0x1396b002aecbecd7965eb5bf04305920ee9a9ced,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '199930'},{'tickIdx': '200360'},22840604087811432,0,0,{'id': '0x36ed8367528a9d9693eb9ff85aee390c36b4cf3d243673555412297d186515e5'},39286763271978244002470870249835,19308273756877162406062775825474794473309
43,249449,0x59de07733e8a6aa85a1951e6c61966d120434130,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201040'},{'tickIdx': '203190'},22731857398791458,0,0,{'id': '0x407edfc44881ff09e65d3f45c10ccb9bd51d3ec733f20666bc9b1599fb38b953'},45861149274322099657092448897457,25637763393182481304756178481826094474672
44,498797,0x192bdd30d272aabc2b1c3c719c518f0f2d10cc60,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '199620'},{'tickIdx': '201120'},22588143689197787,0,0,{'id': '0x4989aefe9f855091d45a64186f7f8e3a3e10f1a3ed9a16b393d02efbe48e9db6'},193623314143217544428830669716770,98105763741016946496961464393474274697325
45,555162,0x5041aa0aebce4285867032b35ed1b2883e9ed46d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201360'},{'tickIdx': '202850'},22165683592313000,0,0,{'id': '0x4661fa9cd37a3a6b49d822f6e73ed61f427497da347bf238687486c0d67f1f68'},795967191326359798854993125407373,578123013527048345373719126267804508816932
46,555409,0x6b65eff428a3c224e7cacc547795d3c1f15fce79,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201100'},{'tickIdx': '203410'},22043405513701614,0,0,{'id': '0x909debcc9c527f2d07ad57fd7b802b85ecc1c61fa349be041ff508fc7b6f04c4'},866689225803496610383905199309102,617943148669577315873911952357480677160355
47,552222,0xcef13daa45ca6ca8b1af80e20280c7e5f6016b3c,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200250'},{'tickIdx': '203880'},21682550797286329,0,0,{'id': '0x0db6c43a67b1b680cbb3a9a8557b4d3898e69d8479791dc106cc8e208625d664'},558362898084326179267349333678834,334824135178826860933741483133434390600681
48,550066,0x2cbaad699cb5d47006b35f17049fdb17df91927e,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200280'},{'tickIdx': '201960'},21479920277480738,0,0,{'id': '0xe3c822eac772e167489db10d26a04259aeeee73f4888457eb6afebff4907618f'},408169073655208420058189137627513,221278410345858315842625991582087771354215
49,579547,0xbf670f46fdf40d78dcae8f7cd728b8a560a93eaa,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201780'},{'tickIdx': '203030'},21210318083696841,0,0,{'id': '0x378569178de119591e52381cbfc2a2ae1758d0f2f71def6998354b419669876b'},727743508176078892461718265484489,539256515778157276443530527756376916386914
50,346581,0x9b5a5fbd5c8c733599b624d6da12ff16a56ea1c4,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '198080'},{'tickIdx': '206290'},21012551413242523,0,0,{'id': '0x4157fe498d5d232248f3cec0c5698fdbabb726ae9e904568c7c37f251351601f'},1274300908464898479245858015288673,776289481357677244824111701421694149301949
51,575436,0x0969244a68c00c679981040c64245f55bfbf89ec,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200840'},{'tickIdx': '203430'},20759444333304277,0,0,{'id': '0xe5ac45960b87b781f6e760a267d9fba1a68e648ff979afa50063baad97d69c51'},938475690067066843102010113028915,657026099286560066279814011226457907548261
52,543878,0x9a8bc990ce084f73dfc10fe27775f681cbb41ecf,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200810'},{'tickIdx': '200980'},20684233724402530,0,0,{'id': '0x8bdc4891d0a22c553b7729f8e37c8949196da9a7aaee1f7a205f93d8929271e1'},30399585855955077168947221736160,16105964186848574737732938407570534377521
53,538046,0x27980a5d127cd2799c21e76ac3641e8376d61bdc,{'id': '0x7bea39867e4169dbe237d55c8242a8f2fcdcc387'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '191000'},{'tickIdx': '203800'},20528662515601044,0,0,{'id': '0x936e4435294536564aecc4b7c37f5fb0cc462b5e9eb88048634a18f9bd5b2206'},2678500175316782576708736918346144,1110405397824084230587482182474082786947024
54,554619,0x8ecb1020d6a1e6859ce6f00ed8ff239f592a868f,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201650'},{'tickIdx': '202610'},20480049645612590,0,0,{'id': '0x34b192ee8540a77aa077220b26e480ee451679c93ea0ad3f68f2959cf7c1699d'},452309951174954819150651187631963,331949487839145301382223549977198749028121
55,355655,0xe7ab2ad9c3e66d258d5d803b0950830510c2ea6c,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201360'},{'tickIdx': '203880'},20350696473602278,0,0,{'id': '0x7b7ed5108d14b90635d504bda6438c09a125503a10fb0b79e9b435196df97973'},427132715209555257587363643920518,264465253936071578345306191625923591535362
56,479685,0x3dc606ce9cca12196917a3267a8ae7008e018958,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201200'},{'tickIdx': '202390'},20235519809369073,0,0,{'id': '0xa4fddeda08aec50b72cbba22b27e3e5ea2b16970bb2e3cd35cc01d891d1fbeb4'},608980677740269251959666464635182,432973335217245925836499737485417473940220
57,578849,0x3b9a95e03eb3228cbc593d8a62d388a13e0a1410,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '202880'},{'tickIdx': '203120'},20089154822334004,0,0,{'id': '0x67dd323e0c6c4262b8c294da8e00774ab46688637865a2731ebd993a2fead1b1'},616785659336605823164878353029,426476441276909315820460684952819592613
58,418669,0xf98c4fa4688e411ea79cb2793db9b60c3d88a383,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '199870'},{'tickIdx': '202950'},20074811034088463,0,0,{'id': '0xd1663a2dbfdb887b2ffd1ef48db54fd5586552f5c34797e128666811a194eecb'},97073383112230043589388853739589,27708630175312602224333491114754194001124
59,578161,0xa2eebcb10cf548512e5fedf7b75a13ab81645854,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '202800'},{'tickIdx': '203190'},20034599078683449,0,0,{'id': '0x0405cb862a4e451c73461e231fd9f64ee3ad60cf360337e9ada1fe18ed4afec3'},115792089237316195423570985008687907853269984514601747543176318965573853179198,115792089237316195423570985008687907708245772191895147480849794915963439855308
60,552238,0xc0beefeed699f6d6a08397fcbf8fbadf9f83eb5d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201990'},{'tickIdx': '202040'},19480148149510341,0,0,{'id': '0x368de704915ad6a5ecbe6277300786e8cf538be976b5dce274649723fee0ee6c'},266966782082901045014135061067593,199305017134653369917679346777361147871867
61,556329,0x0af9a3a1eb903a6d9d7e48973e57ed3d123eac34,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201360'},{'tickIdx': '202540'},19411116257484631,0,0,{'id': '0xdfe975368d64b7385663a3821573cc7d20958f2d9e123464579f6a5d65ac16e2'},231274528562451780031270883831549,136868709950264660984140631721637815689759
62,511270,0x6b729275ceda5081ae36613c8172ab06d49da7f7,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '199820'},{'tickIdx': '201290'},19105644747446764,0,0,{'id': '0x0870b55ea60ecdb1ed54a31c78f735f335e7b0c4b1f516e3ed4edb5bb2271221'},310045934382014531192044887918814,162906564715247410211104547037391949647280
63,488588,0x0929fbcf1fd05047aece6ddfcd1f3619c3467374,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '187090'},{'tickIdx': '205250'},19036935871902952,0,0,{'id': '0x1b8bd316c2514aeaaa8b57b79b1587cb040627a7ca72e749fba46c913919ad27'},2054261523842136662353892382378403,994327931915455921754635388629473291432507
64,468492,0xa61d4f4a112981d47cb0d10ed52d867c88a47e76,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201490'},{'tickIdx': '204880'},19016383805500645,0,0,{'id': '0x82f6b86b81d52a87eb696d3e56f4f4d6b81253c420d071be704467df36230d81'},361811654236304995815457485475175,257771764411321242251206536283547238681278
65,546591,0x8046b745fcad471334b70147bdd3c3d9cd910cb5,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '190470'},{'tickIdx': '203340'},18847010097228207,0,0,{'id': '0xb986d3f3666760db49ce059a7e19b8ca2b305dbb13cb657cab33a9d28a201eab'},0,0
66,577544,0x9779859e8f42c9347f133fb0445136aa6f74f7b3,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '202690'},{'tickIdx': '202710'},18741383864441848,0,0,{'id': '0x8106469d4e5da2dad09ce839bb154090b1034aafee62cedf6ac52344ced9824b'},710437078072247659329556178261,456943658628578754192613693039649148569
67,573121,0x49d7eb1306679b2b1c8a649915cb3ef0f8b75f67,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201510'},{'tickIdx': '202000'},18677674438967966,0,0,{'id': '0x14a1763dbf75b27d14f74870ff73aafbc745494fcb15b217cbd0e5cb104f9b0e'},115792089237316195423570985008687907853269984021954999184725562207258569860341,115792089237316195423570985008687907363149355089007603594400154815344036947342
68,554580,0xaa7f0d9bc370b35b4c348f30b733b19d817c4cc3,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201640'},{'tickIdx': '202870'},18590491721179750,0,0,{'id': '0x577e03d22a8e025128dd744577a9da873e96f8a1f04d1b964ad6584948b7fff3'},519349984094942550098025856202099,355966977423259585203939443692390095376544
69,302967,0x2d9abe968b9dfc6d53ab68757d34cd0eeb2ba668,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '201360'},{'tickIdx': '205420'},18492137187285348,0,0,{'id': '0xf12e1e41a1d3f306ead646f5199e80a4286bec57e77933b11b8e45af9210a0eb'},234969503393463322876017146649123,155927842158869331410260715441511859189083
70,496385,0x4ebe8abc4de6cd5de80d8762521ed5718dbfe5dc,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '197130'},{'tickIdx': '207240'},18344014107964225,0,0,{'id': '0x4c1c031ee4a49359c60016d477a0ab04339091fd95cb298e4d8c814006ae9d52'},1334327752028054210770830427288507,811097981206251470707699614554731201369616
71,520227,0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '191140'},{'tickIdx': '203880'},18281589226480411,0,0,{'id': '0x8a83bc040058b4686b2d26a64d116fd3bf7ce8e770e62487d8640809dc5631a6'},1647984755418870746452548384389089,692014445438361380835250384756548577395774
72,560394,0x0c6f033f4c88e9975948af26e17f4b60a80d0651,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '202100'},{'tickIdx': '202350'},18142725963287919,0,0,{'id': '0x5e31e4f3882572ab797a8468ca33e517c801f61a70d03058edb4b466587e7519'},115792089237316195423570985008687907853269984573656316177898755313683860843245,115792089237316195423570985008687907784827605186933748416052174219791750586295
73,463260,0x46f090631c547991dbd0687ca758ad0302d3bd01,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200260'},{'tickIdx': '223340'},18054266379944339,0,0,{'id': '0x35eaf097a381afc4a7002daba918440b5da179d6cb4bb12186dc5f984e852516'},985296566914047909229331968962030,678095663200767148823316581088160105549878
74,563043,0x84b5ffcb1d9abd86f4fd26a2c9e5a9b54c35c9be,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '202790'},{'tickIdx': '203160'},17974288845520156,0,0,{'id': '0xc4105980e47c579969d7f45cab36d95a683ead14db39f2ddac0a75540c883206'},17131486483853139899063958094599,11128271968163235734631877710439994579512
75,410163,0x6bd86b2aff08da509c3fd39f262f05c6ce845d6c,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200220'},{'tickIdx': '208290'},17916833597382595,0,0,{'id': '0xc438751b7fb100a99b5325a419f0063719b93ef1d8e1c9146faf7b8a61734c81'},757700519257053342402372246330986,543881471581925946971127248529683691437428
76,564052,0x886fe13b39e58c57d7521f360cbba19966c20c73,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '202340'},{'tickIdx': '202510'},17845032598156888,0,0,{'id': '0x9808ce093463757bedb8a31826a28b95ac2716237c64e37b19dc9fbdf50ab719'},201665240948641296590564507824565,150326971637466806172887821505996371673095
77,43651,0x9e2b0b91b406693244668260c66ffc1c59eabf3e,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '197700'},{'tickIdx': '198900'},17822001332717205,0,0,{'id': '0xafd9a794c987e3ba3e8cdd60a0ecac319e997cfdc31c349de3e6732d7a91641f'},198623804447668279212287614335986,83168414877028525102789725011140589880787
78,560572,0x9722b9969b8e349a0f57da1f3f856d3fb974b810,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200320'},{'tickIdx': '202370'},17683100817855481,0,0,{'id': '0x6cc516c50a2f43b883434e388215a8560e04111629011f3c330ccc22d0141889'},999738809561196286580033709133503,683069337537453031297194293265672467831268
79,471053,0xe658d35aba06c6c376afa057ec5c29447da943c6,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '198130'},{'tickIdx': '198970'},17569607526139694,0,0,{'id': '0x15a5e1713b7d22448ed81766dd29f3f46742e2b1fe658eb25f04b86853649062'},975811273496396101728804334641851,644371194558304526146619713802656315235964
80,568057,0xf0d82e17d099d10e62e935e8301aeec6c070217c,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200820'},{'tickIdx': '203190'},17489857799574120,0,0,{'id': '0x6e1f9448f70dffbadd462811f0e7e859e148627692152c9f0c5e3b245ea94554'},507449262520402950699914528005921,301320665001252775921526415920496172264789
81,393809,0xf8a8d25049ebfaf36cf1dd7ff51ebd0777fc9b32,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '197310'},{'tickIdx': '207060'},17357801037177784,0,0,{'id': '0xa0c3211676476a2aab6ef7eb14fdb76567c4678ba4b8ae23f7b9f7bbdd9759e7'},1401022787781728516486838736260376,857041313492901763680737905233277112309062
82,537029,0x1a9d9d4d100089a93a8122a0c0a0fecf59d1db72,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '197450'},{'tickIdx': '203190'},17338203228566417,0,0,{'id': '0xad0e8d0a436419836dc649d6427b839f76723d7a787e534a84e5d499b29bb7bc'},583065262997844251058111934174645,331395059337243533660989697758802869468542
83,259071,0x63de5991fe04a693254c578188e9f405370c69d9,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '190190'},{'tickIdx': '206940'},17268507657101128,0,0,{'id': '0x573ab4b890769e7c55a670245728c72c13827f8e945bd750bb1b3426e59e164b'},1688944376210980464265609479983467,904456714998995900569344146602259330240003
84,505826,0x93e5204e7033483985bcc94e48283f3359b2be69,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '200070'},{'tickIdx': '202860'},17245010185412580,0,0,{'id': '0xfd943b1e9bae0ddf30c422e5d09f651093dc828c0864c2c29320cfb8c50660d8'},115792089237316195423570985008687907853269984260443694592744653189575434401954,115792089237316195423570985008687907507408655747812358286214353025102109292953
85,368000,0x3b6989bbb1ac0a612524a027db8921f1b5aaaa23,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '205320'},{'tickIdx': '205380'},17232835106327993,0,0,{'id': '0xe3c6a38db1b463d40f176189425f7aa58f5d30b69382178abfd824751fbf7cf9'},10076438192487050266222138768197,8396994430906866221684059329276862291994
86,479713,0xd8d6be6bf9878bf62a7efec03c1ffa716a63482a,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '197380'},{'tickIdx': '204870'},17153850689571940,0,0,{'id': '0xec6ac444213f9aed3e38fc3febcc189b5f49969eaed28772f76372438eb68eb4'},1341413278744183082743358915312187,822637634832776998553726199912387671308257
87,502634,0xb15d77b3e6f0d870806e902d171580a187639339,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '199700'},{'tickIdx': '201360'},17035452746910693,0,0,{'id': '0xd61b4c1ed91a4c554adb45d9b193b28f19b195c015b3724e6bc99f2d8cb195e0'},244756683199588751048613770502392,126718175458842151416506177224628859893368
88,275727,0x964942a57bf8736af275963bd711b476da496eda,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '193560'},{'tickIdx': '204660'},16960140754100228,0,0,{'id': '0x3c1bb25a623f6ce33ece7e5a5ca23f4ed7382a808e4be6b68b5e7d5aec4f6a7b'},2499378723265186219111046545246447,1102230579516230210916483197834322136283214
89,481380,0xa73765aef1506ff63d4a388a38fa80c65bb73660,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947542924.756665'}","{'symbol': 'WETH', 'volume': '388777434.683682620135588139'}",{'tickIdx': '199580'},{'tickIdx': '203190'},16959570800443507,0,0,{'id': '0x48cf066bbf84bd75ca1256e0d2d083f6a937b15e9bfbe1e59ed54b8f27666bbd'},642863213750295971237666449019564,369179551992949037213147542650909916539363
